trader,realized_pnl,unrealized_pnl,net_pnl,tokens_traded
BY8XwBNC4pSjJXc6AqM2QjeNEUZ4S5u6RNc6sT3EDZB4,0.0,26.792947708927016,26.792947708927016,1
FRfzqFzNEKTEvBKHApcxzhsPRLmaU3DL57P4KHMJQdE7,0.0,-98.2614664168478,-98.2614664168478,1
oTAGt9MayPF2Z3CpCfP9XjHrEGMSB3QVSci7iJyheY9,0.1644948781183757,0.0,0.1644948781183757,1
Em43XPrTLFhsDEDcCe5NxV1Baqx16cc4fcK4MXTZR1Lx,0.0,-3.719646058251007,-3.719646058251007,1
6qbaZQNAJKRnsXKsQ8D1EAhZC6ibDt6MbXvfhEPBjmgG,-454.3992957688216,0.0,-454.3992957688216,1
HR3EMKNaZNvt1LFDLiEGDGv7thGP48BXUiKxnSobmVoQ,0.0,-1156.2213135195307,-1156.2213135195307,6
AfkG5oqRP7grCFUz4aK2wbwczLepcmo5meQf48Nn4hHk,0.0,-192.96960777105463,-192.96960777105463,1
8jUi21XiaKK5gXUqYBcf9vSuLGw2hqLj3JPSeeb9QFb9,-12.688157260076594,-67.32000297733195,-80.00816023740855,1
2FZqxSadoePEvxeQFh1HkBgDG21SwyeqJ1HbwMT7VpVa,393.2767190499085,-403.18842506199235,-9.911706012083869,3
Egv3pWgpPRfZCNbY3P9zmBoe9JegEHUxy9SPuUKUUHGj,0.0,-591.8477117646654,-591.8477117646654,2
FDQLDw1YkKV7eohnPzmrzi2pg23WaxsVZ6MaUkUCsmQe,0.0,-727.5418276257277,-727.5418276257277,2
A9NdaWM7bRwXMirjFpyKwLDxpxg3rrZW7BtkFedMYq9r,11.307307999999978,0.0,11.307307999999978,1
2UR8DrD3VeydA8MJxgWVH6nGaNYJtXEGACW7XvTxaZVE,-125.6406286639124,-8399.462630702288,-8525.1032593662,6
97Cz1bZt9KuQovPFRu8CpyErZTUMHZDuu76jQc5yWRSy,0.0,194.22333898451492,194.22333898451492,1
2X8UduXpG4eZWg9W8SMSMFuPvBUZMyca5ur3yWBuHSEY,-1.0879020846894036,0.0,-1.0879020846894036,1
CLdydxMtJFSy5KwP87h7YLLvP6NTJhMw5r6dyNfPntPS,0.0,-197.42672391692224,-197.42672391692224,1
e4ZE9jk9QybfvZA5CvzfEiy4cpwB5Aq8rLpPirBmY7f,1426.8729835801814,-2696.3136054198494,-1269.440621839668,3
CpkFEnBvVWqHsapAbqk1AtWfVkrjevcnfdsYoGNFWo4q,-156.95610800000009,-115.29508228041148,-272.25119028041155,2
7bJZzVTWxVt1LbHLE7nbR6yWuMYu4p7fPHQtHK35wESQ,0.0,-79.75722492149254,-79.75722492149254,1
ChX1H9LP3RAKXqcYnHVU8gjmoo6e7NyWLDjJGHNzJYEc,0.0,-198.99522765582083,-198.99522765582083,1
36s9mngYdC7DtRx6k1zgcRZ7uAb4XSjiQYvJxEYDk82b,-85.16492287296637,-3708.644148982371,-3793.8090718553376,11
6ZRi62Y2pQFtg2C47tb3jV8uRgRGsXUGpEgiaz7fJCRK,-173.98445795459247,-2376.4794178316797,-2550.463875786272,8
FwWLmgEp14V9wXU4nMYJ8H5T72GFukZcT8cgBhX2NJKU,0.0,-228.92835159120932,-228.92835159120932,5
9XbHk7mJW5D4sZikpDxrZMMHwYMxYPjXYvmZcrfGDXZc,0.0,-243.0546315832421,-243.0546315832421,1
9UCirCeEVoK8pRwjXqhyPh5sirZ1eatGiU5GGs8pKz3t,0.6197307778584786,-30.32675227354315,-29.70702149568467,1
6ftVRQ65EGDvxXhJGZoY9QrPHhybsEr9Ddk4sCW8vkeu,0.0,-387.5527385203452,-387.5527385203452,1
F3vygxYnis7piopyrkdRieDDrvqHVUmoF6nuTPUNFbXc,0.0,-117.9498892938671,-117.9498892938671,1
9bfr7EAsb5NH3XKHc1PUHQWEqY6zeKmWVHeXVLFqRW5E,-59.39920372171065,0.0,-59.39920372171065,1
CWzGYVUKvYMiVYSZxPiDPEwanKfXph3fH73AuQUhiFjP,-199.40276235417664,-482.93187108934313,-682.3346334435198,4
HiNhBQ3MocBUj1EwZGHUFVsWpVYxpiq6rhsUugXrNSSe,7.734403000000015,0.0,7.734403000000015,1
8fwsif2vcLeVysPLgdehSwfnkad6nqwWpFf4qKGj9g6s,-2021.597485962491,-3783.8677824422502,-5805.465268404741,6
GGQv5Z5o37NnSjHuKYFCEFAADJ9LpDkx1UybfjMW3aes,469.6337335268612,1903.1936862076948,2372.827419734556,3
FugtYQiB2HuD9CCqxWV1P9bCggf6kDAFodX8GCj4zyZs,0.0,-116.29505868126476,-116.29505868126476,1
F6dGkn6YtkWBGHHJjL9Yfupum8Ag59puhQhVbzbGsexa,0.0,-197.13716408338638,-197.13716408338638,1
HoDiyuGGpXnSpPZaFw22qSVBh27v79MiHQ74efqsdNUg,0.0,-107.83325693991394,-107.83325693991394,1
63kz9FNTpwQN1q32o3sfdm7fntXfgn5UsXJWMXCbLvrW,77.33118850600567,0.0,77.33118850600567,1
9xLQB8Wa4RnLb3dfSwvgpuLriBcGhP7TzRbHQW6ucwhK,0.0,-1067.4653866655767,-1067.4653866655767,3
CtuedxRZtUE9MTsxzvJqMQj747hsYbAAwwW4JnDaWErX,0.0,-1450.6797525864647,-1450.6797525864647,5
C8MwDTnuLpW6xBmndFjmtX2tuutERajWsiH3QoAMxayw,0.0,-143.19572572006496,-143.19572572006496,1
7qj9i92QVAzJmdj928UxkVsmdHjzBTcxstpUDQDJuFwk,0.0,-196.33274562383744,-196.33274562383744,1
7yKBBxDv75DwfGwV1iSQeqVKfjQM52siM9Egsdr5fA6D,0.0,-210.0489163258854,-210.0489163258854,2
Ganqf9asKsVNGofdmGheUEdtP8PSuiphREu6WTvfmzcE,-81.43821926729268,1568.773356332475,1487.3351370651824,2
7kXmm1hJaGgcQ7cGu52FJuw8oR3wpVjvCpCCfymLB5EX,0.0,-142.63377030783928,-142.63377030783928,1
3ktoC3qp1iy4v7mo7XsxRLKEesSPifLwekMjoTGTrFq9,2.313502743342508,-22.600774246172595,-20.287271502830087,1
5Q1arAopbU8oMqBmjCWHFsdUN2ucDxhwdFs8T9tGrUCK,2693.589024142856,0.0,2693.589024142856,1
38ZLtYV6uCtfBNvvjQXiRL7EuS4FZLPbdkLSCARF9x23,85.48011655480454,-526.0201553639656,-440.54003880916105,3
CbPQMYARRePuu4qvNM1neJKo8EJADbDhagBXfGd9YmgB,17.640788999999984,1253.5580666847968,1271.1988556847969,3
9yWHeMkRU54DUGkeuoe8HAfJw5p5Uzzz43vkvAPV286A,0.0,-322.79640765375086,-322.79640765375086,2
7K37M5nUFXeWQt2qj9H4w19frAnY2Cs2veDT7rRbUYwH,24.964923999999996,-574.3487793437184,-549.3838553437184,4
6ixoz5B4of51517DBuNhvdMPqAYf1WE2fuRkokAAV8BQ,-7.649580539999988,22.913383913205752,15.263803373205764,1
FNSiJKPB6tJDo6wCyuYxNZZarqKrfnQdnSa3TxrNZGG1,45.55959918397434,-472.84762828257755,-427.2880290986032,4
9Sh6NH6Fn2bpDhNHyaZssSa6JRPspb9S3RbMvzo85mZj,370.46546099999995,-2253.701626367519,-1883.236165367519,8
XaJ2fBawa9x39ZEgV7dinJkLXqcg8Bdq9duR7LkdaFG,0.0,-230.07466038023313,-230.07466038023313,1
BdxV26owMz1P9fLFXHrLBGQo3nEk55Luoane7FHt2wgC,0.0,-191.10727506725155,-191.10727506725155,1
5ry5zAwwKE6tNJzRkkrZUKoXFJDoCoPorjMmrECgGBDn,0.0,-525.641712261147,-525.641712261147,1
GV7YSXfQ97gXDubLC3vWaaqufcz7TaWWuEZ9i3mtevCf,286.0146850479125,-2118.252082415007,-1832.2373973670944,8
UVTExmiWwinvSdtPoMiWrNXG4r4abcDeSsHWStAbbYM,332.0579050081285,-200.0,132.0579050081285,3
CynRSDARRasb8oFxtyay1aLPeGbWXcptWd1X9Db5Drtt,99.72177971765552,-2582.9278165106457,-2483.2060367929903,6
7TTXefrrVM1xm1zAe95qxNo6wEk7VS5rRaS6rSCT1Np1,-56.8404082848552,-199.67089722325534,-256.5113055081105,1
C8UEhBgWyginKzMB5NSjYypanDA2J5TQc6nz8u7oJoZL,-138.16423434251828,-474.99013566854796,-613.1543700110662,5
9PsTLjmbYNn86tb5h7A4WvJ2YAB2fDD7DjihYUoMGnnF,42.15972580893697,-0.34890299826551274,41.81082281067145,1
H2d3QY8YyRg9zKi559eM3Hzeg4cFbab3f9sLLCMaSPea,-394.1826215691341,-2229.9524853409375,-2624.1351069100715,1
EPE3PXfhvv4qz5j1aEuui6ALYR9H2Q8r1pt3f1E1bWSX,0.0,-328.1319088075595,-328.1319088075595,1
5qiG6S79T3Mo8jWZRQDh7YWMJVhYbzaCNkJRgGHBreb5,170.37596240518693,242.44361545980883,412.8195778649957,1
BJwRYVBpRuxvPsbCPQkxnxS2Zr797LQSta4uDkgX7X7x,780.8044118930196,-4959.622862775854,-4178.818450882834,5
5qeQz8yDNob7qKpGWq9BpfMfmtyGhHKHqyVNQj5Thbik,-1801.3812836675536,799.5344143382118,-1001.8468693293418,4
q8T45kbPgiKCeVj6cTAFa6G4XWCvamokec4wcPLxasp,0.0,-132.0530827171394,-132.0530827171394,2
Dpfk6wEU2Ecgd8V9Y86HqSbznZSYTrfrk3wg5bXooPbH,0.0,-478.74844315780257,-478.74844315780257,1
G2AB5HuTUkqRupqWKYfyzMhJHqxaE3TzRC7uHzMg4cDD,-60.42002699999995,-468.5514840478204,-528.9715110478203,2
294SM2tsAvaobPeS3NZjK3KUPAapd6PfSJiq44v8yLum,-184.2362966651952,0.0,-184.2362966651952,1
2Qjb6U5RoPg56q6bPNVovZBAAyK4EmdAQXpgaUUxdVPA,0.0,-138.9930736623228,-138.9930736623228,1
3TZB9iv499uXr22wfVvukcqeCbuvNi3WnyzE13caCeQD,-14.887272285711902,0.0,-14.887272285711902,1
6KrD3TaJC3VsY7GFeAp6sNdhAwaKSuoB6R6azZpZn9Du,0.0,-174.01166984463623,-174.01166984463623,1
G2JuFaRww4N7kxctsHbHaR8jc8k4jZiNKwkZhrJLomP1,0.0,-260.07605767252966,-260.07605767252966,1
6TxAKuvEsQPdM1J1i7LaejijCGo9u7xMt6FyUdeQARRk,5016.086857321506,-2012.014478081424,3004.072379240082,9
5o6vVAnsXh8fbnUx1XQzASsyEREetLi1nkC4mbC3ojs3,0.0,-286.4280206031907,-286.4280206031907,1
7EShaNVZmWMd8xie3Gx7CL6vo1RK9RBdNpXDY6fHr4ax,2.473698446613021,-51.37967009962412,-48.9059716530111,1
7maXwJPpJ9PkiLgBerHthjw74eCRkGVBAqE4zycdBnne,0.0,-31.282706483794147,-31.282706483794147,1
ApNVHGGaEUrSQvfjGAa5qCAUFYxHEhWJLQq97SzDDxjY,0.0,-374.7814075101684,-374.7814075101684,1
4fVs8TGsksMfJZXTJvRJBcsKYVuYvYKhVbwnwbBViVcy,-114.14284701984326,-19.982778456415435,-134.1256254762587,2
EBjbtBHaUh6CDMj3wxtsvFhrNmTbqQCPyvdDtoJJXiK2,0.0,-190.12865210020507,-190.12865210020507,1
39DHg7oSYiDYoJ9N6pohqNpJsuTjetCjmobu7wTc9Vsy,0.0,-95.79387699806783,-95.79387699806783,1
2aP8N6dT7LgnuAnXkDKnFL3tZFjxGPi5TEBu7MjkkHLm,10.340772816492045,-59.04438347367237,-48.70361065718032,1
H1WRtCxTzvDKxcm76Fw1eXXRVhBfjanRYQYybC9bdeFn,0.0,-284.34557075669335,-284.34557075669335,1
CNu4wHhWaahjrfN17S9J6kd7r2XNhU7m3rFYJXSx1Wer,0.0,-37.764385185100444,-37.764385185100444,1
63JEpjy7SC79VQ9u7uE5rxjbrf8FmbfU7yLkPxS5jXD9,0.0,-1152.1597140242286,-1152.1597140242286,4
FaStu11cpZRFcnRukNBt3Md8EzmBNcqVJPqxey45wG9k,0.0,-516.6512364721129,-516.6512364721129,1
CxnQR8YTZuhTjHAzw6GqTKF7kb2YvpT5ZgZqTxRNYyaS,-3.2350600000000327,-121.08082705242984,-124.31588705242987,2
3JYDiN1RXrj98NSBpZT4ff2tyuvMf1DzXeG52ZoYWH3T,0.0,572.9274149221574,572.9274149221574,1
9NAZFdKKe6s9q2Q8PbzKip7i9YHadXH3KcbQwNVCVS7V,0.0,-235.22479437741822,-235.22479437741822,1
9pNtGR8PHZUDtuuduExGBDUTUJp2hqdy5bfo1vkgoopW,0.0,66.10990705265522,66.10990705265522,1
5naXDwF6VHW8z13UfSWevvudHNFDSaYb1ctHG5Bimapa,69.91049816347822,0.0,69.91049816347822,1
NSq1eJs3RpWkuXPWFWEjkm2itGQpAGZHRcRsdEYawx7,-1.2507205551972798,-548.7776734642772,-550.0283940194745,2
9zEk1xcjSUw9AmMSiXdYAv9iiZqKcDZ8rjTWWVQpdb4j,0.0,325.9397703415534,325.9397703415534,1
3fUYEp3JqjB6L8PMoEJZ5qhqeDcyWRsvcFEXXdK9Z7CX,0.0,461.4769032786812,461.4769032786812,1
EDCnXaXDS77DDuvRao6SdVkzxVtnRE87KVaoNBFAXcEb,0.0,-531.4513904166204,-531.4513904166204,2
92R17CBvpjdqJZfZMK71QB8gVxR8gE9V2Yd5PTm6WFSd,180.4497902625089,45.11708238851055,225.56687265101948,2
AD3nfQECk6xPhnAAfvBYfARSZtQeWKGrXsT5bjU24NxL,0.0,-271.4187455154362,-271.4187455154362,1
A6Gg2QH91vGnRcq6WPq5CZPHfnHgceZtWvG4m8b3N5X6,0.0,-373.89521340162594,-373.89521340162594,1
5pjbUT2KCEcnjP2DfcY1wXEizbey7pFSgc7KFEvU5gSZ,0.0,-252.488518160103,-252.488518160103,1
3xKGATPf9VatbpejY4NLs2X39xFvqc69Uj7BBUMdMVM7,-8.303246000000058,-1186.319672009609,-1194.6229180096088,4
BJspDmRwj3kcbbGbLktjA8ZGzfv9YsGqMcFDQ61b1ZYM,0.0,-83.76367235830286,-83.76367235830286,1
8jk9xKDi1imYusV4JvDgjPRTspNby8nGMCAYjri6m7Zh,0.0,-164.31930734444165,-164.31930734444165,1
6zUN4hVAYZ1eFou8SaV3dom5vLSRSDFpo4Qi6ZrShhao,-12.725385826518433,-2025.111032867831,-2037.8364186943495,3
D9PG5zHGuM5CwdtCreaQFa9hUCZ8kMXhsV1bDDMs7pf5,0.0,-18.02835839936534,-18.02835839936534,1
E3Pok6kq5D73Jagt5FbUWkABxsnEUjdVh7wYRCD4GCy,-335.47611827026293,0.0,-335.47611827026293,1
29ussrRR9euETVYVBWhGXnMudWFntczb6NvtSSzcdD6f,0.0,-17.565827002269405,-17.565827002269405,1
EtS2Ak5JEoAJXYpwgZEmZA2RLBRU5aZ3pvPbjfuuEdVC,94.08559395541783,0.0,94.08559395541783,1
43UF3ztPy1dAe3sjwwcCXQYf969Wjh9fHJZ3agy63XdF,-505.539183893238,-6795.201068880349,-7300.740252773588,6
7EsNfqCQJCdHAgZUr3b3h8oMmsZmkq9S8jUzTHdLx3Kq,-423.99592274226677,-1752.193989740212,-2176.1899124824786,4
F1FiYrCzSBqU4R8Hz1NntJhWe273MLAEujjwquuTx3Mx,0.0,0.29583464131954695,0.29583464131954695,1
CQhf9UaiyQpCzYW4GE9eeziUUQT954zBtGGDLKfRS4QE,343.26393026218193,-11256.759346728677,-10913.495416466496,8
DfBBxJ7oAYxLJsVpc3rLDiCEdduh5nWBEsfRYTbTPacf,-206.952062046715,-650.9398622869235,-857.8919243336385,3
9joh9ETEbRgwuWitGfoVGgLcTndq6hzdGCoqEu2F6v6R,0.914356847749076,-2.463481766378905,-1.549124918629829,2
GGQiPk5BcGpA6oZbj3QNsUWrBYTURXZnt2XWSWm6RQs1,0.0,-932.5917058406467,-932.5917058406467,1
DTdbLa3detu1ETYTuMcWqPwxk3MdYhZRG6VqzUhreCoM,0.0,-329.3917650672287,-329.3917650672287,3
7EgxS8wNHo8eio3AUMnzXgAuVooQEET6PCTQtHE49Bi2,0.0,-114.65956432533167,-114.65956432533167,1
4BHL11Vm6u5WHJ5myXSqwNJYke67EHdAK5Ag5XpjXGG8,0.0,320.0732065036455,320.0732065036455,1
HNc1bLAQzyYeudh9fzEXugt1yBCjqJ84G2rdi88YwgVP,0.0,-39.64763696236864,-39.64763696236864,1
9wWKKsw7e8SRUJShFKnchsDKhQt7fAkVxVzqK8EbUBeB,0.0,104.70442028536233,104.70442028536233,1
DisF6iQbopJhmj8RenFxP8GBiN5xZ2qMygErvJ9AvBth,0.0,2969.53828948624,2969.53828948624,4
HMSzFVQGSbDmSy6RBBPi2zCSXhVwBthFa67nENgPzqSp,-16.553179245137954,0.0,-16.553179245137954,1
BWa26s1xn9a7rJrvAPNCR8oCFF8TMLvFd7v5uxQTdPzC,-47.59301387825951,-295.2996057525149,-342.8926196307744,1
8FBZQ1dEExbtHXpEuCyy8R1jhvyxEkkh5Pb8ajK8zj4g,83.52432953031749,-1139.1575293749356,-1055.633199844618,4
BCZK6yuZGxA3x2Ug4ENv26LJcfWRvhHmjh99Y6zxCz86,0.0,-430.64392036597854,-430.64392036597854,3
DVNTGYfdem9Am46gDsY2qg9Fo2nYZBTmdjVG19cg2i4u,0.0,-831.4962584630789,-831.4962584630789,1
4pM63q1whptUjh1cwEpm6okTNt6qSqRg5DnuPWMug7UJ,72.73491766620259,-687.3157699840656,-614.580852317863,3
aoJh7m8HsewQvGALeDLSHqpDqN4K5SxPtgnPHwdsB4u,0.0,-189.78094190534844,-189.78094190534844,1
AuFaeLHhUp2W83Ao5FzmxMcuCJyau8K6N7mCpi25vQ5e,0.0,7.079881935708954,7.079881935708954,1
25quup9DnPg3jTQF2aWqfVTbLmTeMyAFwthiLiUzw3iq,0.0,-8401.231443761151,-8401.231443761151,8
HnkjHVnDYwmnZT6MHwC6hRstUz4LnAekgFy4aHcQuKqK,-4.358562111378447,0.0,-4.358562111378447,1
ESUthcZeV5bhTopfE1FxCa92iGjeA78GmBvFuytTj5vi,0.0,-157.78291482373768,-157.78291482373768,1
8Gx4tMHvbcAy7nyM2UknXH2MEgpYWqaBb3ovXXDbCUZ1,0.0,-190.5006726195104,-190.5006726195104,1
3nKCCDikyK8VrpBTMbdhuDmVweeex8nZgZiVsjowpDVR,0.0,-796.7585524864012,-796.7585524864012,4
GHcqboWq32psapmefW2X28kwdyitLRKkbwFKvuaiRTpB,-21.72287216583868,0.0,-21.72287216583868,1
6SKBcdEfxn6wPzRr7uCNNFiiuHuNHNqgGRMR8rjDg1eC,754.3986020023126,-938.0829669883439,-183.68436498603126,1
6LQnVCVLPFT5ZmLKQmYaKuSdsxpaJaf5tmrKS9skn9mB,0.0,-384.9469489214041,-384.9469489214041,2
63PVRojvs6cJikF6bQF3VJ4SsmNk2X8Ht1UNsc5En5A,-13.098999000396617,-531.5722805214019,-544.6712795217985,1
FEMZzfAL4RBffj92S9T7d9UAcNdGWzuADwrMWxoaf45m,0.0,-529.9242554072429,-529.9242554072429,2
HW74rYf9bFfv8Qvx1FZFSwqXQJmgnEnYSAa2RsmGnrVT,0.0,-311.7118084245219,-311.7118084245219,1
rJYffgV1pyrJpaTsPycW7NYvTe98Kktevge5QpuzSKS,0.4932794764178432,0.0,0.4932794764178432,1
GxTYnw6dF2WrARy6D33Ue96cJmAqfbJ6Q31w9dLcxQaL,-50.37384101335243,-2721.2214678594596,-2771.595308872812,6
4bfWmx1jqBoej79XNexEh12mFUBLaUvC3rujpTX5TXRD,32.70290729033516,-736.7989233571312,-704.0960160667961,2
BD4bzEkJ6AQ8Uzo3ozb86t4eM8hnFdNdYai4fEZwph7F,0.0,-980.5447762657687,-980.5447762657687,2
CFewdGnZGJjN1PYKxGFpAzFq1Eq1XMVZns1ksWsWHsXA,14.648699728904177,-138.80973682366977,-124.16103709476559,1
2pgyAMujahcuEj73NzhyvFm78GMre2e8wovV8YzbCi1m,35.7172168188262,-563.49213429614,-527.7749174773138,2
7DKPzsR9gjU1osF9B2NomXa3MvnCgDduJJYwKCxKN2Rb,0.0,-11.104905874758723,-11.104905874758723,1
5BkoVbbkkPaqvNGvaNGBRDbwBpcFDoqHV7fZ5Zir6aoh,232.84285815082035,0.0,232.84285815082035,1
7BhnXNBn78MLHB3fY9jNMdjTbKUzYi6iZJ2myqy6UKqL,0.0603546092780638,-6.785855440273437,-6.725500830995373,1
4kXF7FFbUNdnfQvMJdNC5J6CeaAD3sLwXnvRkSfh4Gfv,-43.44376451420436,0.0,-43.44376451420436,1
HVa7YZ1iY1wYfpySEjacCT6uaZ9Z738kh4BosXDsFCtc,-46.6443006716878,-102.22057385786024,-148.86487452954805,1
7FhxXQdPXNA9qs6LwrECTo9Jp2e2f5ppmJACLon31KvX,-8.689047467979677,-13.170671325164152,-21.859718793143827,1
9xcAuWNfaAZT9ApuBFrqrHCi5Kexy63rnLLvbYv5fpLz,-0.009000720803229001,-1.1401723029414614,-1.1491730237446904,1
JBfGpjY8C7bVDh487pcCYJ7iHrboRzf1QprRhrRG189b,75.92461383885802,-547.278246492418,-471.35363265356,1
57sLUVyWprAsBhMzaKSxdaqG3p4dXZmVDQDGeFRRAvHf,0.0,-312.4335229289741,-312.4335229289741,1
GhmcaWTSfm9QeizSW1QTSfDimxvKkefw6h9aK4tUJYhr,0.0,-431.8328887754245,-431.8328887754245,1
9FMPreowZ82yaoGffHrK3g6GGke7Rq452NDULFDWD7MX,0.0,-15.138698333719615,-15.138698333719615,1
9kzHis632pkmoFPVhwHagMkZR5XjCjGgKF4XgAhDZF8c,-91.01821424511664,0.0,-91.01821424511664,2
FT34Gq5KcuSuA6LxXQa3gGzsoya3xCivRqHXqrWRZ7JY,0.0,-153.93602146830477,-153.93602146830477,1
5Cq8HzkSQtABcPX4y4JrW6vGjnGQjjVp9gN98X4YfM2T,0.0,-275.3634877162879,-275.3634877162879,1
DNm75NM1YojzUrkCLZofYtioQxbhBnSLyZJfHdHJSz32,-373.0296691659539,-295.1075716063628,-668.1372407723168,2
AwRBdThhkx3ATthG5YSb2jRrhW6hVhabdAcLMgptebV2,0.0,-82.6426572120342,-82.6426572120342,1
HPrurB1nMnQD122TWn82ZnBeb7bR8qhcaNf7voPiiQF3,-410.0642988844198,-0.10556547405759177,-410.1698643584774,1
HPLnhWgWL4harX4E5hHyUiNpaPxDYczYSw6DhPU5frfJ,0.0,-194.0674057935802,-194.0674057935802,1
4koTjysR9GfCfwzbUN31VRQZPQDCWN7JLeiR7viUmxh4,0.0,-103.76047874840047,-103.76047874840047,1
En4tZH2FKUCBhFoG4o3SkCdDPNyFKMfEG3C36MR4Jhdu,-0.031225074537773345,-0.4610129272168484,-0.49223800175462173,1
9BMqh6ughCrHG12tQb5pSqncuBo3Ece1AJSXnSeFaKh1,0.0,-1389.324670776229,-1389.324670776229,2
Gex9e9g7MkXEbV26YGVHWWUu3CAGDdg5wGZz5iniEejg,0.0,105.8284015006302,105.8284015006302,1
6qdxtcVFErYkXoThT9UM2FnNzfY6kNVrEHrTSsCMoHiT,0.0,-233.30365879318094,-233.30365879318094,1
FNYQVKHi8MJXHnZBmmWWYAnZ2XxtdJfU11nR7zUu45oe,-265.2605895009145,0.0,-265.2605895009145,1
7VoNC7vXRgKZqiAjCoeKzgj61opJbzEPg3V6yZMTrCuV,0.0,-70.08266178194015,-70.08266178194015,1
Hrs3GM9FxdXajnCaaEJbvrLz9fq4S8t14ANjKeGpCU3c,0.0,-2945.5143704122715,-2945.5143704122715,4
BQbPa6QEj2r22i2kK412CevWddfaskjVxn5QAcGsSBjo,-202.34634736952842,-2032.925078320181,-2235.2714256897093,2
BVrbh3zVqW3MbWwBGmH74j4EXhMookxMBK6vsk6NsU5s,-49.57811422531513,-117.28655723280934,-166.86467145812446,2
ENz4CN4vv4zXjuGz9kHH2BAL3Qw8kZbqYJ88bbUXggMK,0.0,51.99488997514317,51.99488997514317,1
7hZQ3QmsocJJLuHrw39R9XqZNzt4BmBBNVNSnvJExtqA,0.02245332807677869,5.97368728613128,5.996140614208059,1
4PSynL5LLnNPrSDKd3ejydKm9EGNLKwpuNEP5menVdp8,0.0,-1592.5445477148523,-1592.5445477148523,4
7jVTsfGrDxM6X7wEjJcheR7JboDvCm5WrFLg9t4G68zL,-28.27244089153633,0.0,-28.27244089153633,1
GUaJqQJorf7ymrL5pZepMFEzHjYkh7HD3pQnGPGinxZL,0.0,-31.263974087170226,-31.263974087170226,1
GVW9ZQSFbT5cyF4MHoT9r1hmJQAmAUvY7SuhkQJ3u3BR,0.0,-259.16198145359095,-259.16198145359095,1
Ex9W78jHeHoxsutNGLkvQfzMDLseykTvwoQboqeiQEFg,-183.4763753501922,-514.412035435981,-697.8884107861732,3
4dUHQuCVcqqxYJ26XVtyVXv1SwMo1kk27AThNiQhvAPa,80.89782600000001,-552.2955155789825,-471.3976895789825,4
9WYWfbh81WbcYEj1o7SDonHsPbeDY7Ko6as7t1KvLuaX,-8.411384999999996,0.0,-8.411384999999996,1
BDPjgpzMMftopb7eE3iryDR6wLUxk1ZNVRF7vqfbSxd8,0.0,-779.6186815551048,-779.6186815551048,4
8cHyPENPmffK87sxfWWBqZTxm7SjBormDeCzTyz8r1Mn,-60.13878534999081,-2769.692418492838,-2829.831203842829,4
J1PsGN9ZV3y3NcJUbDKyUkx6dQ1m1zEbSyCgJuCFnn7U,95.22644388682056,-1360.186795083183,-1264.9603511963624,7
41PfPnb1EBC8ZmudZZjqweb47vwH7qhrjFoRc1CDe8ny,-0.5363901517195018,0.0,-0.5363901517195018,1
YZddgq91DMr5SV7eTDRxMfhyF4uGGXM5TTjpMEteMG9,208.10546089003324,1194.9488970172688,1403.0543579073021,2
6fcWUWinGK7SXj7UyMKRxjtwjE7UiTTBGfHsqgAcEEDg,231.41544460876955,-35.487491003993085,195.92795360477646,3
AaxB8NKHfZsE3DjYDiwJcPtXJUNG1DU46QSZoKdxT1oT,0.0,-293.6159023280269,-293.6159023280269,1
4b7w7CHuGEvcqWyPpXZffjwa4RxFDn2y2BJ9YwB3ZzzJ,-206.79005972477916,-345.15614423285024,-551.9462039576295,2
J5LmoPRzuDFvhye4PPj9QuGTrVaVBo8qhmxBARWoGcWn,56.83452199999999,-302.2807822172785,-245.4462602172785,2
HCmjhwhRSpkVjAXD4gTZjsxLEdDNsvgzn6t5Rd4pReZ,-11.066331836129422,-324.61502661151235,-335.68135844764174,4
EHzebs4b1NSKMPoXcCmdfyQPchrRUw4S44axhBpp1FNu,0.0,-246.17887184650272,-246.17887184650272,2
EwFb5o6VMQaTNDRP6deWfed1jbhoMpemqiQt5tdihkbV,-0.8818213639375543,-55.261014712988825,-56.14283607692638,1
8cKUMp3UFwkVgq7FSQw3dhNs8LaMoVnVCynqvt2LdGxU,0.0,-387.1090956735995,-387.1090956735995,1
E5LWW6u9zASnDeJBYBdyJpWjmkzDRzUhUT3J8keuSx2n,0.0,-55.23560952089434,-55.23560952089434,1
8tGHVGUsRuZnNeZWHr6cGNeK2PTKY6cwHmobpR21kZ5v,0.0,-114.61727083853364,-114.61727083853364,1
9158tKUSXM74cqTyVtQpaj6hR6nqdLtNZoEA3eSWxcM8,-144.66454127808538,0.0,-144.66454127808538,1
CsBYzuL1VzUjSXorYodYjUSgYMQ6ShYfT7PSFuR74Zv3,2.2376960313733534,-134.21737868835055,-131.9796826569772,1
LMmkzddCKPTRDsFbGz4oDVA48P4ASN8RfdxxdjSSQLu,-8.937747548269954,0.0,-8.937747548269954,1
3hJ7JMJ3YBFhPvyxSHUmnUFw25178mvcM2QYDkR22pcj,0.0,-3922.993429042716,-3922.993429042716,7
3zMgHzyRRdgvxb2b7a8Rpjfuq4A8Bekm5xgAnwnU7hmj,272.09354948277365,0.0,272.09354948277365,2
HP7NyAvz3NcJ2WYQ4QDVFa9R1ShXcgccpbPuFjY6L5K3,-207.153948,9709.540265324233,9502.386317324233,3
